"OBJECTID","MDSITEID","YEAR","MD_CUMBI","MD_FIBI","MD_BIBI","HYPERLINK","COMID","HWUID","CBP_SIHW","HW_Outlet","State","County","PctNatural","PctForeRZ","PopDensity","HousUnit","MineDensity","Mngd_TF_HCZ","PctForeLos","LandCondSu","PctAg_Hyd_S","PctWetla_2","PctForeWshed","PctImpWshed","RoadStream","PctForeLos.1","PctWetland","DamDensity","Road_Dens","PctWetWshed","PctImpRZ","PctVulnGeo","HabConditi","HabCondi_1","HabCondi_2","PctNatlCon","Out_Aq_Con","Pct_303d_Cat","SPARROWTN","SPARROWTP","CBP_Ag_N","CBP_Ag_P","CBP_Ag_S","CBP_CSO_N","CBP_CSO_P","CBP_CSO_S","CBP_DEV_N","CBP_DEV_P","CBP_DEV_S","CBP_SEP_N","CBP_SEP_P","CBP_SEP_S","CBP_WW_N","CBP_WW_P","CBP_WW_S","FutureDev","AvgPctFore","PctProtLan","AgWaterUse","Dom_WatUse","Ind_WatUse","Wld_Fir_Rsk","BrkTrt_Curr","BrkTrt_6deg","Cli_Stress","HUC12_ID","HUC12_Acre","HUC12_DS","HUC12_Name","HUC12_Type","Headwater","Catch_Area","StateFIPS","CountyFIPS","FIPS","Shape_Leng","Shape_Area","BUFPctFor","BUFPctImp"
21,"LPAX-115-R-2000",2000,"3.33","3.67","3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=LPAX-115-R-2000",11905504,"NA",0,"OutsideHW","MD","Howard County",0.285945374055,0.761211357527,222.002033517,91.1958796785,0,0.221757322176,0.726128472222,0.716089997,0.04022784,0.243040685225,0.235791899055,0.0998576005696,1.18666192002,0.726128472222,0.050153475,0,0.846992057071,0.756959314775,0,0,3.4,2.8,2.8,0.402745995423,0.563979118151,1,7.62516381993e-05,0.000192585881541,3.26287485258e-05,1.26433483266e-05,4.270569173e-05,0,0,0,0.000699222759491,0.000759723780293,0.000463266741392,0.000291230336298,0,0,2.00389626534e-06,3.40061738209e-06,6.7309687328e-07,0.104849295861,0.297121888435,0.2284917527,0.08,24.48,0.31,5.89511749226e-05,0.009864428,0.04954466,0.198462751,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","Yes",5.05620034284,24,27,24027,17820,5056200,0.41143764892772,0.254964257347101
22,"MPAX-401-R-2007",2007,"4.00","4.67","3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-401-R-2007",11905658,"NA",0,"OutsideHW","MD","Howard County",0.361410408868,0.827693946693,228.676897056,80.4190298129,0,0.353079293646,0.625149384886,0.732460509,0.0177315650832,0.117464663955,0.339359577868,0.0780877751945,0.733532981875,0.625149384886,0.022050831,0.0239195537568,0.85524903907,0.882535336045,0.0430205118896,0,4.25,2,2,0.462581344902,0.735852913583,0,0.00454884553697,0.0105185532732,0.00333568973691,0.00111273459138,0.00355569901873,0,0,0,0.0118057297636,0.0136457150509,0.0077026772798,0.0465585769617,0,0,5.46579981339e-05,5.01591063858e-05,0.00021411211539,0.0704317951128,0.0407920389837,0.383116303249,0.08,24.48,0.31,0.0048711692166,0.000263139,0.011419753,0.169167761,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","No",1.09170027617,24,27,24027,5880,1091700,0.957735247208931,0
23,"MPAX-104-R-2002",2002,"1.33","1.00","1.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-104-R-2002",11905512,"NA",0,"OutsideHW","MD","Howard County",0.311496619832,0.829478079332,131.59549908,45.9379067464,0,0.380753138075,0.675415104446,0.719544067,0,0,0.309699127832,0.0840687412912,1.03215151984,0.675415104446,0.001797492,0,0.791227770415,1,0,0,3.6,1.4,1.4,0.0258998054475,0.49584737126,0,8.0535515432e-05,0.00019293461968,5.15763717381e-05,1.71886353533e-05,5.48954363727e-05,0,0,0,0.000182398855337,0.00021077772097,0.000118857940101,0.00072036906182,0,0,4.14599227311e-07,0,3.16355530442e-06,0.0480352177341,0.0178641609204,0.188212829643,0.08,24.48,0.31,0.000100544867641,0.000231807,0.040945281,0.12408161,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","Yes",1.93770102433,24,27,24027,7800,1937700,0.431980906921241,0.154335719968178
24,"MPAX-101-R-2002",2002,"3.00","2.67","3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-101-R-2002",11905528,"NA",0,"OutsideHW","MD","Howard County",0.188135062803,0.747254901961,101.471523904,32.1079810435,0,0.479885057471,0.87684501845,0.649002945,0.06550218,0.0487804878049,0.184929645803,0.0897181421199,0.441092144149,0.87684501845,0.003205417,0,0.817253194076,0.951219512195,0.0448113207547,0,3,2.8,2.8,1,0.468927396923,0,8.4607146272e-05,0.000223438727713,6.04318818273e-05,2.01811972167e-05,6.44973365581e-05,0,0,0,0.000213074695839,0.000246461794261,0.000138955253828,0.000843233394473,0,0,4.8369909853e-07,0,3.66837795938e-06,0.0624763766221,0.0244297187528,0.210533280402,0.08,24.48,0.31,9.2729213984e-05,1.98003e-05,0.010526597,0.067722754,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","Yes",2.2671001817,24,27,24027,8760,2267100,0.639109697933227,0.041335453100159
25,"HO-P-195-130-97",1997,"1.67","1.00","2.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-195-130-97",11905536,"NA",0,"OutsideHW","MD","Howard County",0.127855703345,0.781778115502,945.532534526,370.351811041,0,0,0.79008184882,0.679715971,0.00201532,0.014888337469,0.127855703345,0.316404675534,3.1349366295,0.79008184882,0,0,0.668869989745,0.985111662531,0,0,2,1.2,1.2,1,0.564463739878,0,8.83760100597e-05,0.000286830606109,1.28677925643e-05,5.09124123668e-06,1.70264553798e-05,0,0,0,0.000310197617123,0.000338586604794,0.000208421433931,0.000117014577372,0,0,8.98298325841e-07,1.70030869104e-06,4.03858123968e-07,0.00906189858416,0.0186029206585,0.0265573917327,0.08,24.48,0.31,4.22799383334e-05,0.010069932,0.089456167,0.296585352,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","Yes",2.23289974592,24,27,24027,10200,2232900,0.58552108194113,0.137629276054097
26,"HO-P-208-120-97",1997,"2.00","3.00","1.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-208-120-97",11905538,"NA",0,"OutsideHW","MD","Howard County",0.207711791826,0.789292635659,891.764530533,311.262057389,0,0,0.743192291579,0.704081007,0,0,0.202860791826,0.173052362708,2.83808712927,0.743192291579,0.004851,0,0.700419964382,1,0,0,1.6,1.6,1.6,0.870833333333,0.565259706317,0,8.13838743721e-05,0.000269832318416,1.65802683825e-05,6.53550692169e-06,2.18546652734e-05,0,0,0,0.00039280077432,0.000426718900409,0.0002600605352,0.000146788366213,0,0,1.17469781072e-06,1.70030869104e-06,3.3654843664e-07,0.0186636918924,0.00736811081638,0.0652050517951,0.08,24.48,0.31,5.87826230411e-05,0.010380955,0.100923461,0.182985059,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","Yes",2.8188000873,24,27,24027,12840,2818800,0.273524720893142,0.247208931419458
27,"LPAX-217-R-2000",2000,"3.67","4.00","3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=LPAX-217-R-2000",11905542,"NA",0,"OutsideHW","MD","Howard County",0.311038606998,0.79577015613,459.521320208,161.926350871,0,0.11494955671,0.670580362575,0.736149543,0.0151278054389,0.101446051168,0.291668062998,0.136861573481,0.790376377231,0.670580362575,0.019370544,0,0.827689358418,0.898553948832,0.00431499460626,0,2,2.4,2,0.79909451047,0.640971327742,0.998487329058,0.000380205545249,0.00100943373936,0.000116017823351,4.5387310029e-05,0.000152105582499,0,0,0,0.00263749611681,0.00286496377449,0.00174522631538,0.00103468501213,0,0,7.67008570526e-06,1.19021608373e-05,2.42314874381e-06,0.00469671140093,0.183488915883,0.188573265256,0.08,24.48,0.31,0.000310302140939,0.023256346,0.145649359,0.154590062,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","No",6.89310110677,24,27,24027,17520,6893100,0.935458167330677,0
28,"HO-P-058-126-97",1997,"3.67","3.33","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-058-126-97",11905552,"NA",0,"OutsideHW","MD","Howard County",0.386908224044,0.847799539171,145.581664377,49.8777170996,0,0.246195165622,0.548563419762,0.7696057,0.00858319,0.0525490196078,0.370278137044,0.0824221046443,0.522568423803,0.548563419762,0.016630087,0,0.858275974295,0.947450980392,0.0371179039301,0,4,3,3,1,0.596787052584,0,6.81924234293e-05,0.000185820621617,0.000203847423204,6.7966337973e-05,0.000217097918464,0,0,0,0.000720193786476,0.000832444698142,0.000469385479484,0.00284657224932,0,0,1.65839690925e-06,0,1.24522921557e-05,0.0269632237449,0.0470311581423,0.291279639428,0.08,24.48,0.31,0.000111375780538,0.017162628,0.123814471,0.189633053,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",7.65449956802,24,27,24027,18540,7654500,1,0
29,"HO-P-058-125-97",1997,"3.83","3.33","4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-058-125-97",11905552,"NA",0,"OutsideHW","MD","Howard County",0.386908224044,0.847799539171,145.581664377,49.8777170996,0,0.246195165622,0.548563419762,0.7696057,0.00858319,0.0525490196078,0.370278137044,0.0824221046443,0.522568423803,0.548563419762,0.016630087,0,0.858275974295,0.947450980392,0.0371179039301,0,4,3,3,1,0.596787052584,0,6.81924234293e-05,0.000185820621617,0.000203847423204,6.7966337973e-05,0.000217097918464,0,0,0,0.000720193786476,0.000832444698142,0.000469385479484,0.00284657224932,0,0,1.65839690925e-06,0,1.24522921557e-05,0.0269632237449,0.0470311581423,0.291279639428,0.08,24.48,0.31,0.000111375780538,0.017162628,0.123814471,0.189633053,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",7.65449956802,24,27,24027,18540,7654500,0.948083067092652,0.00798722044728434
30,"MPAX-313-R-2002",2002,"3.17","3.00","3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-313-R-2002",11905554,"NA",0,"OutsideHW","MD","Howard County",0.347366707626,0.819105082121,122.367397816,41.1043805333,0,0.406933166771,0.64008400394,0.725069936,0.0238954149166,0.104122080581,0.329096530626,0.0695279499275,0.736561184253,0.64008400394,0.018270177,0,0.855093749217,0.895877919419,0.0545851528384,0,3.4,3,3,0,0.497348224086,0,0.00166669339395,0.00407831743137,0.00155583858771,0.000518876180178,0.00165897979042,0,0,0,0.00549034635686,0.0063462982963,0.00358117588676,0.0216907955249,0,0,1.24379768193e-05,0,9.46710752268e-05,0.0437520166759,0.0286982157299,0.364034231253,0.08,24.48,0.31,0.00188106045484,0.004262905,0.028416151,0.399305005,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","No",4.06979978344,24,27,24027,10920,4069800,0.972994440031771,0
31,"MPAX-310-R-2002",2002,"3.67","3.33","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-310-R-2002",11905554,"NA",0,"OutsideHW","MD","Howard County",0.347366707626,0.819105082121,122.367397816,41.1043805333,0,0.406933166771,0.64008400394,0.725069936,0.0238954149166,0.104122080581,0.329096530626,0.0695279499275,0.736561184253,0.64008400394,0.018270177,0,0.855093749217,0.895877919419,0.0545851528384,0,3.4,3,3,0,0.497348224086,0,0.00166669339395,0.00407831743137,0.00155583858771,0.000518876180178,0.00165897979042,0,0,0,0.00549034635686,0.0063462982963,0.00358117588676,0.0216907955249,0,0,1.24379768193e-05,0,9.46710752268e-05,0.0437520166759,0.0286982157299,0.364034231253,0.08,24.48,0.31,0.00188106045484,0.004262905,0.028416151,0.399305005,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","No",4.06979978344,24,27,24027,10920,4069800,0.180522565320665,0
32,"HO-P-001-214-97",1997,"3.67","3.33","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-001-214-97",11905570,"NA",0,"OutsideHW","MD","Howard County",0.314532546807,0.819954481243,109.91998711,36.8732534264,0,0.415562913907,0.727225939269,0.707460852,0.0117955421581,0.0105740181269,0.312458375807,0.0668414154653,1.45623998835,0.727225939269,0.002074171,0,0.833380394157,0.989425981873,0.0115044247788,0,3,2.8,2.8,0.04401179941,0.479700042126,0,0.000265355939216,0.000604189271192,0.000109885391234,3.67286267296e-05,0.00011741635811,0,0,0,0.000387005493791,0.000447825084831,0.000252468135332,0.0015326229028,0,0,8.98298325841e-07,0,6.63000420181e-06,0.0499612675273,0.0352858151023,0.230741226154,0.08,24.48,0.31,0.000109066906397,0.000437097,0.032811449,0.029999971,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","No",0.566999861066,24,27,24027,4260,567000,0.996817820206842,0.00238663484486874
33,"MPAX-205-R-2002",2002,"3.33","3.33","3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-205-R-2002",11905582,"NA",0,"OutsideHW","MD","Howard County",0.364064364249,0.840766849803,104.028560522,35.0437571369,0,0.403324584427,0.615716873345,0.735481772,0.0103483937139,0.00814111261872,0.362599108249,0.0597907324365,1.27757975292,0.615716873345,0.001465256,0,0.852756421069,0.991858887381,0.0110169491525,0,3.4,2.8,2.8,0.95464362851,0.580384603718,0,0.000417796062723,0.000928927915039,0.000208582233371,6.96204888083e-05,0.000222462873794,0,0,0,0.000735908711138,0.000851024292109,0.000479825098102,0.00291116059523,0,0,1.72749678046e-06,0,1.26878760613e-05,0.0161107634449,0.0344946533287,0.279981602852,0.08,24.48,0.31,0.000371230367428,0.007017419,0.077111886,0.094558621,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","No",2.51189852746,24,27,24027,10800,2511900,0.585657370517928,0.000796812749003984
34,"RKGR-119-S-2007",2007,"4.00","4.33","3.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=RKGR-119-S-2007",11905694,"971",0,"HWother","MD","Howard County",0.480075358722,0.902359717577,162.892140432,54.5681639319,0,0.290322580645,0.374225526642,0.808489067,0,0.0064620355412,0.469186009722,0.0667874708776,0.287629073547,0.374225526642,0.010889349,0,0.875802213569,0.993537964459,0.133333333333,0,4,3.2,3.2,0.0357393132446,0.630856339707,0,5.49014040084e-05,0.000155821439289,2.10612623508e-05,9.92955370601e-06,3.63223538476e-05,0,0,0,0.000269922489657,0.000360730010599,0.000244062635764,0.00153778189799,0,0,0,0,6.7309687328e-08,0.0849716613137,0.0856249626635,0.0694336583542,0.08,24.48,0.31,8.75819920456e-05,0.0099829,0.081815957,0.152209282,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",3.4767000098,24,27,24027,12180,3476700,1,0
35,"MPAX-103-R-2002",2002,"3.00","2.33","3.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-103-R-2002",11905600,"NA",0,"OutsideHW","MD","Howard County",0.354888348014,0.869458557865,104.446795788,35.2172049732,0,0.437974683544,0.667561349693,0.725889945,0,0,0.354888348014,0.0625869262865,0.772678102303,0.667561349693,0,0,0.85747713024,1,0,0,3.4,3,3,0.901483050847,0.522042609003,0,0.000111093131106,0.0001769132576,6.89754100628e-05,2.3022363625e-05,7.35646192701e-05,0,0,0,0.000243358306649,0.000281424772284,0.000158673214349,0.000962687087788,0,0,5.52798969749e-07,0,4.206855458e-06,0.035959604931,0.0347705146036,0.332290217895,0.08,24.48,0.31,0,0.009932835,0.04000794,0.113496043,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",2.58840015118,24,27,24027,10260,2588400,0.778662420382166,0
36,"HO-P-098-224-97",1997,"2.00","2.33","1.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-098-224-97",11905636,"NA",0,"OutsideHW","MD","Howard County",0.230098940548,0.820654901961,1038.60364438,493.113307218,0,0.0438144329897,0.727802037846,0.69232823,0.01221434,0.0131578947368,0.230098940548,0.33451536643,4.81569039489,0.727802037846,0,0,0.626638949722,0.986842105263,0,0,2.6,1.2,1.2,0.0186313149409,0.518610025501,0,0.000110754205885,0.000255075062235,1.34681985366e-05,5.30324179172e-06,1.77320137291e-05,0,0,0,0.000318738262842,0.000345983925129,0.000210624227201,0.000117878806677,0,0,8.98298325841e-07,1.70030869104e-06,2.69238749312e-07,0.0230317899949,0.166696975208,0.134532878032,0.08,24.48,0.31,8.712812053e-05,0.030005586,0.159473055,0.071508982,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","Yes",2.28419994052,24,27,24027,9480,2284200,0.447368421052632,0.195374800637959
37,"HO-P-063-203-97",1997,"3.33","3.00","3.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-063-203-97",11905644,"971",0,"HWother","MD","Howard County",0.272747863248,0.763201981051,152.373392696,50.4119896047,0,0.55710955711,0.726239343227,0.671167774,0,0,0.272747863248,0.0793956043956,1.8315018315,0.726239343227,0,0,0.816034116389,1,0.0338983050847,0,4.2,2.8,2.8,0,0.620225609231,0,0.000218639835469,0.000547559584232,9.96778579363e-05,4.02932465919e-05,0.000136304881696,0,0,0,0.000257411560229,0.000336371163963,0.000186231408534,0.00124887614395,0,0,3.80049291702e-06,8.50154345521e-07,3.3654843664e-08,0.0681290011737,0.00422654268808,0.116208791209,0.08,24.48,0.31,0.000282576784668,0.001896878,0.02973025,0.838571425,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","No",0.118800048944,24,27,24027,1800,118800,0.81145584725537,0
38,"HO-P-069-229-97",1997,"4.33","4.00","4.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-069-229-97",11905652,"442",1,"HWoutlet","MD","Howard County",0.28000812911,0.807978483198,186.331896158,60.7268535439,0,0.388245033113,0.683830038359,0.70710515,0.0202973774168,0.0462677359655,0.27226142711,0.0870899221147,0.524480109092,0.683830038359,0.007746702,0.131120027273,0.839214495609,0.953732264035,0.0119346733668,0,3.4,3,3,1,0.457278951848,0,0.000376617773339,0.000975234012811,0.000203311273412,6.79493357988e-05,0.000217219279257,0,0,0,0.000716367231012,0.000828945106368,0.000467376310901,0.00283713435826,0,0,1.58929703803e-06,0,1.2317672781e-05,0.0713732393248,0.0236016049092,0.14625127842,0.08,24.48,0.31,0.000274073051222,7.92042e-05,0.020465578,0.558522715,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","No",2.77830010301,24,27,24027,9420,2778300,0.302547770700637,0.0230891719745223
39,"MPAX-411-R-2002",2002,"3.83","4.33","3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-411-R-2002",11905658,"NA",0,"OutsideHW","MD","Howard County",0.361410408868,0.827693946693,228.676897056,80.4190298129,0,0.353079293646,0.625149384886,0.732460509,0.0177315650832,0.117464663955,0.339359577868,0.0780877751945,0.733532981875,0.625149384886,0.022050831,0.0239195537568,0.85524903907,0.882535336045,0.0430205118896,0,4.25,2,2,0.462581344902,0.735852913583,0,0.00454884553697,0.0105185532732,0.00333568973691,0.00111273459138,0.00355569901873,0,0,0,0.0118057297636,0.0136457150509,0.0077026772798,0.0465585769617,0,0,5.46579981339e-05,5.01591063858e-05,0.00021411211539,0.0704317951128,0.0407920389837,0.383116303249,0.08,24.48,0.31,0.0048711692166,0.000263139,0.011419753,0.169167761,"020600060201",37149,"020600060202","Benson Branch-Middle Patuxent River","S","No",1.09170027617,24,27,24027,5880,1091700,0.942629482071713,0
40,"MPAX-107-R-2002",2002,"3.17","3.33","3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=MPAX-107-R-2002",11905660,"442",0,"HWother","MD","Howard County",0.354253380364,0.848481254782,164.667503829,55.2795208303,0,0.0828220858896,0.6,0.780109086,0.0120937250794,0,0.354253380364,0.0884353741497,0,0.6,0,0.419921054842,0.829089160407,1,0.0131004366812,0,2.4,1.2,1,0.915789473684,0.679071647687,0,0.000136935768573,0.00037063633133,6.34085929429e-05,2.11798566837e-05,6.76953997553e-05,0,0,0,0.00022374754005,0.000258865441504,0.000145989084597,0.000886002900328,0,0,4.8369909853e-07,0,3.8366521777e-06,0.0646399148602,0.0174428745857,0.0203661711598,0.08,24.48,0.31,8.10715015511e-05,0.014032461,0.116118915,0.077951564,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","No",2.00339971963,24,27,24027,8160,2003400,0.655227454110136,0
41,"LPAX-311-R-2000",2000,"2.67","4.00","1.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=LPAX-311-R-2000",11905674,"NA",0,"OutsideHW","MD","Howard County",0.258956591199,0.787732769703,876.006898572,351.476446816,0,0.0909219858156,0.692630508967,0.703531866,0.00776832219728,0.101637988942,0.239063042199,0.192240671831,1.57390023721,0.692630508967,0.019893549,0.0374738151716,0.733030598155,0.898362011058,0.0293151533932,0,2.4,1.8,1.8,0.117209001133,0.650209056549,0.969908701501,0.00330348963394,0.00965911506807,0.000662641715757,0.000268950385348,0.000872151609344,0,0,0,0.0104215612291,0.0113195873252,0.00692883113175,0.00529073076496,0,0,2.89528460406e-05,4.50581803126e-05,9.6252852879e-06,0,0.0642531800135,0.252093849423,0.08,24.48,0.31,0.00354529316643,0.010192544,0.061518088,0.567590349,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","No",0.708300013514,24,27,24027,4740,708300,0.870296236989592,0.0176140912730184
42,"LPAX-116-R-2000",2000,"2.33","3.33","1.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=LPAX-116-R-2000",11905680,"NA",0,"OutsideHW","MD","Howard County",0.158413366153,0.766883266245,1136.31503997,432.497891798,0,0.00891972249752,0.688767234388,0.685475189,0.00113305,0.0579591836735,0.150023740153,0.25865976044,2.51789503975,0.688767234388,0.008389626,0,0.642038593335,0.942040816327,0.1,0,2,1.4,1.4,0,0.540444952897,0,8.7994118763e-05,0.000262045326077,3.38787024869e-05,1.3255042693e-05,4.42495606883e-05,0,0,0,0.000773474401875,0.000839939339724,0.000511071113373,0.000303850232741,0,0,2.28029575021e-06,3.40061738209e-06,7.40406560608e-07,0.00800609499062,0.0211669198396,0.13015718859,0.08,24.48,0.31,0.000101856777232,0.02346752,0.141339586,0.265367625,"020600060202",42440,"020600060203","Dorsey Run-Little Patuxent River","S","Yes",5.56019991237,24,27,24027,15840,5560200,0.80925778132482,0.0814046288906624
43,"HO-P-228-119-97",1997,"4.00","3.67","4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=HO-P-228-119-97",11905694,"971",0,"HWother","MD","Howard County",0.480075358722,0.902359717577,162.892140432,54.5681639319,0,0.290322580645,0.374225526642,0.808489067,0,0.0064620355412,0.469186009722,0.0667874708776,0.287629073547,0.374225526642,0.010889349,0,0.875802213569,0.993537964459,0.133333333333,0,4,3.2,3.2,0.0357393132446,0.630856339707,0,5.49014040084e-05,0.000155821439289,2.10612623508e-05,9.92955370601e-06,3.63223538476e-05,0,0,0,0.000269922489657,0.000360730010599,0.000244062635764,0.00153778189799,0,0,0,0,6.7309687328e-08,0.0849716613137,0.0856249626635,0.0694336583542,0.08,24.48,0.31,8.75819920456e-05,0.0099829,0.081815957,0.152209282,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",3.4767000098,24,27,24027,12180,3476700,1,0
44,"RKGR-119-S-2000",2000,"4.17","4.00","4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=RKGR-119-S-2000",11905694,"971",0,"HWother","MD","Howard County",0.480075358722,0.902359717577,162.892140432,54.5681639319,0,0.290322580645,0.374225526642,0.808489067,0,0.0064620355412,0.469186009722,0.0667874708776,0.287629073547,0.374225526642,0.010889349,0,0.875802213569,0.993537964459,0.133333333333,0,4,3.2,3.2,0.0357393132446,0.630856339707,0,5.49014040084e-05,0.000155821439289,2.10612623508e-05,9.92955370601e-06,3.63223538476e-05,0,0,0,0.000269922489657,0.000360730010599,0.000244062635764,0.00153778189799,0,0,0,0,6.7309687328e-08,0.0849716613137,0.0856249626635,0.0694336583542,0.08,24.48,0.31,8.75819920456e-05,0.0099829,0.081815957,0.152209282,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",3.4767000098,24,27,24027,12180,3476700,1,0
45,"RKGR-119-S-2003",2003,"4.00","3.67","4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=RKGR-119-S-2003",11905694,"971",0,"HWother","MD","Howard County",0.480075358722,0.902359717577,162.892140432,54.5681639319,0,0.290322580645,0.374225526642,0.808489067,0,0.0064620355412,0.469186009722,0.0667874708776,0.287629073547,0.374225526642,0.010889349,0,0.875802213569,0.993537964459,0.133333333333,0,4,3.2,3.2,0.0357393132446,0.630856339707,0,5.49014040084e-05,0.000155821439289,2.10612623508e-05,9.92955370601e-06,3.63223538476e-05,0,0,0,0.000269922489657,0.000360730010599,0.000244062635764,0.00153778189799,0,0,0,0,6.7309687328e-08,0.0849716613137,0.0856249626635,0.0694336583542,0.08,24.48,0.31,8.75819920456e-05,0.0099829,0.081815957,0.152209282,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",3.4767000098,24,27,24027,12180,3476700,1,0
46,"RKGR-119-S-2004",2004,"4.33","4.00","4.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=RKGR-119-S-2004",11905694,"971",0,"HWother","MD","Howard County",0.480075358722,0.902359717577,162.892140432,54.5681639319,0,0.290322580645,0.374225526642,0.808489067,0,0.0064620355412,0.469186009722,0.0667874708776,0.287629073547,0.374225526642,0.010889349,0,0.875802213569,0.993537964459,0.133333333333,0,4,3.2,3.2,0.0357393132446,0.630856339707,0,5.49014040084e-05,0.000155821439289,2.10612623508e-05,9.92955370601e-06,3.63223538476e-05,0,0,0,0.000269922489657,0.000360730010599,0.000244062635764,0.00153778189799,0,0,0,0,6.7309687328e-08,0.0849716613137,0.0856249626635,0.0694336583542,0.08,24.48,0.31,8.75819920456e-05,0.0099829,0.081815957,0.152209282,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",3.4767000098,24,27,24027,12180,3476700,1,0
47,"RKGR-119-S-2002",2002,"4.17","4.33","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=RKGR-119-S-2002",11905694,"971",0,"HWother","MD","Howard County",0.480075358722,0.902359717577,162.892140432,54.5681639319,0,0.290322580645,0.374225526642,0.808489067,0,0.0064620355412,0.469186009722,0.0667874708776,0.287629073547,0.374225526642,0.010889349,0,0.875802213569,0.993537964459,0.133333333333,0,4,3.2,3.2,0.0357393132446,0.630856339707,0,5.49014040084e-05,0.000155821439289,2.10612623508e-05,9.92955370601e-06,3.63223538476e-05,0,0,0,0.000269922489657,0.000360730010599,0.000244062635764,0.00153778189799,0,0,0,0,6.7309687328e-08,0.0849716613137,0.0856249626635,0.0694336583542,0.08,24.48,0.31,8.75819920456e-05,0.0099829,0.081815957,0.152209282,"020600060103",10204,"020600060105","Triadelphia Reservoir-Patuxent River","S","Yes",3.4767000098,24,27,24027,12180,3476700,1,0
